ASH,1,0,0
ADA,2,1,0
AVB,0,0,8
AVJ,0,6,0
RIF,2,0,0
AVM,1,0,0
PVC,2,1,0
RIS,1,0,0
AVK,0,3,1
RIM,0,0,3
SAAD,2,0,0
IL2V,4,0,0
IL1V,0,3,0
RIP,0,0,5
URAV,0,1,0
RIH,0,2,0
IL2D,2,0,0
IL1D,0,1,0
URAD,0,1,0
AWC,1,1,0
AIA,0,5,2
AIB,0,0,6
ASI,1,0,0
ASE,1,0,0
ASG,1,1,0
AIZ,1,3,0
ADL,1,0,0
ADF,1,0,0
AWB,0,0,2
AWA,3,0,0
AIY,0,0,2
RIA,0,0,1
PVQ,1,1,0
ASK,0,1,1
AIM,1,0,0
AFD,0,1,0
ASJ,1,0,0
CEPV,1,0,0
RMDD,0,0,2
PVT,1,0,0
RMF,0,1,0
URYV,1,0,0
